,day,data_temperature_mean,data_temperature_std,data_humidity_mean,data_humidity_std,data_pm2_5_mean,data_pm2_5_std,data_pm2_5_min,data_pm2_5_max,data_voc_mean,data_voc_std,data_voc_min,data_voc_max,data_co2_mean,data_co2_std,data_co2_min,Target
2055,1,33.025,0.074766303,53.18333333,0.999092922,117.5,10.85817664,102,130,3.857333333,0.523485498,2.968,4.332,1034.166667,63.47099075,926,Reheat
2056,1,32.98833333,0.089087972,52.92666667,1.097518413,112.8333333,10.41953294,102,127,3.610166667,0.599176908,2.849,4.293,1010,73.4601933,926,Reheat
2057,1,32.94166667,0.103617888,52.555,0.609319292,106.8333333,10.98028536,91,123,3.333333333,0.604283598,2.632,4.181,983.5,70.9274277,923,Reheat
2058,1,32.90666667,0.085479042,52.45666667,0.424625325,101.1666667,9.662642841,89,112,3.198166667,0.446985197,2.632,3.685,971.5,53.44436359,923,Reheat
2059,1,32.88166667,0.069689789,52.52166667,0.482386429,97,9.444575162,87,111,3.145666667,0.393690572,2.632,3.685,984.5,78.30900331,923,Reheat
2060,1,32.88333333,0.073393914,52.81666667,0.911891806,92.66666667,7.501111029,85,102,3.63,1.479657393,2.632,6.591,1024,127.6698868,923,Reheat
2061,1,32.915,0.109132946,53.51666667,1.521692041,90,6.260990337,85,102,4.319833333,1.987108192,2.632,7.107,1081.333333,150.1248369,923,Reheat
2062,1,32.96,0.138564065,54.32666667,1.790683296,87,2.607680962,84,91,5.114666667,2.22112527,2.632,7.618,1145.5,152.7098556,923,Reheat
2076,1,33.075,0.049699095,55.72333333,1.963839776,81.5,1.378404875,80,83,4.647,0.657718177,3.87,5.815,1116.333333,125.161762,959,Reheat
2077,1,33.10666667,0.081158282,56.55,1.610440933,81.16666667,1.940790217,78,83,5.207166667,1.12725976,4.214,7.231,1186.166667,136.2224896,1039,Reheat
2078,1,33.15333333,0.115354526,57.14833333,1.488010977,81.33333333,2.065591118,78,83,5.781,1.564422321,4.214,8.07,1227.666667,152.3032064,1039,Reheat
2079,1,33.23833333,0.188617779,57.775,1.01168671,82.5,2.949576241,78,87,6.612833333,2.072498918,4.214,9.618,1323.166667,186.213229,1065,Reheat
2080,1,33.33333333,0.210966032,58.315,0.539694358,84.33333333,4.718756898,78,92,7.568166667,2.066682696,4.729,9.946,1422.166667,179.279019,1192,Reheat
2081,1,33.43166667,0.212359758,58.68,0.613742617,86.83333333,7.194905605,78,98,8.446666667,1.707527999,5.815,10,1506.833333,168.4688893,1314,Reheat
2082,1,33.53333333,0.20800641,58.94666667,0.781886607,89.33333333,8.140434059,78,98,9.144166667,1.195524724,7.231,10,1578.333333,161.1367949,1378,Reheat
2083,1,33.62333333,0.168839174,59.28,0.710408333,93,6.870225615,83,100,9.605666667,0.766909034,8.07,10,1641.333333,139.6018147,1378,Reheat
2084,1,33.74333333,0.174432413,59.46166667,0.557042787,96.5,6.058052492,87,104,9.927333333,0.153073403,9.618,10,1703.833333,58.53346621,1612,Reheat
2085,1,33.83833333,0.206825208,59.61,0.343161769,99.33333333,4.501851471,92,104,9.991,0.022045408,9.946,10,1731,43.206481,1659,Reheat
2086,1,33.93333333,0.211817532,59.66666667,0.260128174,102.3333333,4.633213428,98,110,10,0,10,10,1754.166667,32.92061158,1700,Reheat
2087,1,34.02666667,0.200964342,59.60833333,0.291233011,104.5,5.205766034,98,111,10,0,10,10,1770.333333,23.45776346,1743,Reheat
2088,1,34.12666667,0.202944984,59.26833333,0.689301579,106.6666667,4.633213428,100,111,9.955666667,0.108594045,9.734,10,1778.833333,20.64380456,1753,Reheat
2089,1,34.21666667,0.122092861,58.78666667,1.02199152,108.5,3.507135583,104,111,9.783666667,0.413516465,8.968,10,1753,76.45913941,1601,Reheat
2090,1,34.26333333,0.096471066,58.60166667,0.972839487,110.1666667,3.311595788,104,114,9.586166667,0.549992151,8.815,10,1713.833333,122.6791207,1518,Reheat
2091,1,34.29166667,0.071110243,58.53666667,0.917053252,111.6666667,1.505545305,110,114,9.416333333,0.55396125,8.815,10,1662.333333,152.9819161,1466,Reheat
2092,1,34.31166667,0.045789373,58.47166667,0.851713958,113,2.75680975,111,118,9.2465,0.491966157,8.815,10,1599.666667,162.9781171,1422,Reheat
2093,1,34.305,0.059245253,58.48833333,0.872821097,112.3333333,3.669695718,107,118,9.001333333,0.399138405,8.529,9.734,1536.666667,143.3145724,1419,Reheat
2094,1,34.26833333,0.070545494,58.67333333,0.850709508,111.3333333,4.760952286,105,118,8.760666667,0.289215952,8.29,8.981,1474.166667,73.32507529,1419,Reheat
2095,1,34.23666667,0.084063468,59.47166667,1.2304701,110.6666667,5.085928299,105,118,8.701833333,0.274114149,8.29,8.981,1453.166667,40.3753225,1419,Reheat
2096,1,34.19166667,0.095585912,59.51,1.191889257,108.6666667,5.819507425,102,118,8.681833333,0.268526659,8.29,8.981,1444.333333,26.90477033,1419,Reheat
2097,0,32.59166667,0.004082483,32.36,0.357435309,61.5,1.643167672,60,64,0.416833333,0.007026142,0.403,0.421,379.1666667,2.041241451,378,No Activity
2098,0,32.59166667,0.004082483,32.36,0.357435309,61,1.095445115,60,63,0.412833333,0.01238413,0.392,0.421,378,1.264911062,376,No Activity
2099,0,32.59333333,0.005163978,32.295,0.457460381,60.16666667,1.169045194,58,61,0.406166667,0.024028455,0.363,0.421,376.8333333,2.041241451,373,No Activity
2100,0,32.6,0.015491933,32.05,0.527598332,59.83333333,1.471960144,58,61,0.393833333,0.032871974,0.346,0.421,375.1666667,4.02077936,368,No Activity
2101,0,32.615,0.035071356,31.64166667,0.744027329,59.33333333,1.861898672,57,61,0.376166667,0.042939104,0.314,0.421,371.1666667,9.217736526,354,No Activity
2102,0,32.63333333,0.046332134,31.35,0.78112739,58.5,2.073644135,56,61,0.3595,0.041437905,0.314,0.421,367.1666667,10.74088761,354,No Activity
2103,0,32.65333333,0.049665548,30.99333333,0.754179466,57.16666667,2.639444386,53,61,0.3395,0.034133561,0.301,0.392,363.1666667,10.36178878,354,No Activity
2104,0,32.66666667,0.042739521,30.78166667,0.571153803,56,2.097617696,53,58,0.328833333,0.022444747,0.301,0.363,359.8333333,8.447879418,354,No Activity
2105,0,32.68,0.027568098,30.635,0.404610924,55.33333333,1.96638416,53,58,0.323,0.015152558,0.301,0.346,357,5.477225575,354,No Activity
2106,0,32.68833333,0.013291601,30.48833333,0.22728103,54.83333333,1.471960144,53,57,0.320833333,0.011754432,0.301,0.333,355.1666667,1.329160134,354,No Activity
2107,0,32.68666667,0.015055453,30.58666667,0.27325202,54.16666667,1.169045194,53,56,0.320833333,0.011754432,0.301,0.333,355.8333333,1.602081977,354,No Activity
2108,0,32.67833333,0.019407902,30.74833333,0.461927123,54,0.894427191,53,55,0.3245,0.014842507,0.301,0.343,357.1666667,2.714160397,354,No Activity
2109,0,32.66833333,0.014719601,31.41666667,1.390563435,54.16666667,0.752772652,53,55,0.3455,0.041010974,0.314,0.427,365.3333333,18.58673362,356,No Activity
2110,0,32.66166667,0.017224014,31.90666667,1.602106946,54,0.894427191,53,55,0.359666667,0.047865088,0.314,0.427,373.5,23.72129845,356,No Activity
2111,0,32.655,0.016431677,32.39666667,1.619748952,54.33333333,1.211060141,53,56,0.368,0.045545582,0.314,0.427,381,24.19090738,357,No Activity
2112,0,32.64833333,0.011690452,33.09666667,1.508769918,54.33333333,1.211060141,53,56,0.377833333,0.042761743,0.314,0.427,388,21.81742423,358,No Activity
2113,0,33.68833333,0.100083299,40.25166667,3.239150609,338.5,181.1173653,155,548,3.852,1.556106809,2.302,5.898,1001.666667,214.5308059,796,Boil
2114,0,33.645,0.098336158,39.7,2.882464224,273,160.0362459,155,510,3.232166667,1.2973045,2.179,5.379,932.6666667,186.5214912,796,Boil
2115,0,33.60166667,0.069402209,39.165,2.357462619,213.8333333,113.8497548,155,444,2.698833333,0.801073634,2.179,4.224,871,135.4163949,796,Boil
2116,0,33.56166667,0.055287129,38.20666667,1.849471997,156.1666667,32.5479134,98,189,2.290333333,0.384290342,1.773,2.955,798.6666667,44.61240485,712,Boil
2117,0,33.53,0.05585696,38.405,1.517086023,137.3333333,41.27307435,76,185,2.022166667,0.389075528,1.346,2.354,781.1666667,62.76756062,691,Boil
2118,0,33.5,0.058991525,37.51166667,2.743963678,116.3333333,44.12557837,59,155,1.809833333,0.502782425,1.08,2.302,749,82.24354078,632,Boil
2119,0,33.475,0.055045436,37.055,2.673834325,97.83333333,47.78877135,44,155,1.5665,0.566243322,0.842,2.179,727.1666667,82.42916151,632,Boil
2120,0,33.455,0.048062459,36.43666667,2.26219952,79.33333333,42.41540601,44,155,1.343666667,0.539439215,0.842,2.179,701.1666667,67.51715831,632,Boil
2121,0,33.43833333,0.024013885,35.98,1.579962025,60.33333333,22.68626604,41,98,1.116666667,0.380892461,0.817,1.773,680.1666667,28.49853797,632,Boil
2162,0,34.77666667,0.024221203,37.95833333,3.325094986,122.8333333,67.30354126,74,247,3.453166667,1.307542185,2.318,5.574,912.1666667,198.8742484,718,Curry
2163,0,34.785,0.035637059,36.96333333,1.47069598,187.3333333,183.1443875,74,536,3.409166667,1.223651326,2.318,5.31,904.8333333,186.42684,718,Curry
2164,0,34.79333333,0.044572039,37.22166667,1.329547542,307.6666667,297.5874101,74,799,3.871833333,1.417664335,2.318,5.49,966.8333333,189.265334,718,Curry
2165,0,34.80666667,0.04802777,37.67333333,0.605497041,458.6666667,375.0779475,79,980,4.3,1.236711284,2.318,5.49,1020.666667,145.1215582,772,Curry
2166,0,34.82,0.035213634,37.38,1.235265154,604.1666667,367.5940243,111,980,4.5695,0.826606738,3.35,5.49,1040.5,107.6285278,891,Curry
2167,0,34.83,0.02,36.90833333,1.422327904,728.6666667,284.1982876,247,980,4.540666667,0.879008684,3.177,5.49,1033.333333,117.1489081,891,Curry
2168,0,34.78333333,0.129717642,36.61833333,1.270707152,733,275.4487248,273,980,4.461333333,0.911965058,3.177,5.49,851.8333333,432.5840573,0,Curry
2169,0,34.72833333,0.165821189,36.64,1.303748442,684.1666667,336.553958,243,980,4.3095,0.812863027,3.177,5.49,807.8333333,407.8089831,0,Curry
2170,0,34.67166667,0.173829418,36.97,1.679416565,581.6666667,384.781843,184,980,4.265833333,0.740587987,3.177,5.228,774.3333333,383.6924115,0,Curry
2171,0,34.615,0.158839542,37.44833333,2.193895318,442.3333333,362.4045621,144,952,4.279166667,0.75493481,3.177,5.228,753.8333333,369.6232767,0,Curry
2180,0,34.235,0.035071356,37.70166667,1.157798198,73.33333333,17.54612968,60,106,3.188333333,0.354427802,2.702,3.639,820.8333333,36.11878551,792,Fry
2181,0,34.20833333,0.04445972,37.57166667,1.042466626,65.5,7.867655305,59,79,3.230833333,0.362806514,2.702,3.639,804.3333333,12.62801119,792,Fry
2182,0,34.16666667,0.101126983,37.86833333,0.54444161,61.5,5.319774431,55,71,3.232166667,0.360481576,2.71,3.639,781.6666667,56.13792539,670,Fry
2183,1,32.34166667,0.060138729,42.665,0.891195826,82.16666667,2.041241453,80,85,1.211166667,0.055391034,1.108,1.271,383.5,14.94991639,377,No Activity
2184,1,32.31666667,0.075277265,43.01166667,1.137900113,82,1.788854382,80,84,1.233166667,0.022912151,1.21,1.271,389.6666667,18.85382366,377,No Activity
2185,1,32.29166667,0.078845841,43.35833333,1.193221131,82.5,1.516575089,80,84,1.242333333,0.022791811,1.21,1.271,396.1666667,20.28217608,377,No Activity
2186,1,32.26333333,0.075542483,43.80333333,1.217220878,82.83333333,0.983192081,82,84,1.243333333,0.021162861,1.216,1.271,403.5,19.91732914,378,No Activity
2187,1,32.235,0.057183914,44.28,1.010999505,82.83333333,0.983192081,82,84,1.253333333,0.026074253,1.216,1.288,411.1666667,16.73817991,378,No Activity
2188,1,32.21166667,0.009831921,44.80666667,0.428563492,82.33333333,1.861898673,79,84,1.258333333,0.032277959,1.216,1.301,419.8333333,6.400520812,414,No Activity
2189,1,32.21,0.008944272,44.97,0.464413609,81.5,2.073644136,79,84,1.2685,0.034852547,1.216,1.301,422.5,6.804410334,414,No Activity
2190,1,32.21,0.008944272,45.19833333,0.509879071,80.83333333,1.722401425,79,83,1.279,0.034029399,1.216,1.303,425.5,6.25299928,416,No Activity
2191,1,32.215,0.018708287,45.47666667,0.422074243,80.16666667,1.471960145,79,82,1.285833333,0.034764445,1.216,1.306,428.5,4.969909455,421,No Activity
2192,1,32.225,0.024289916,45.67166667,0.411310912,79.83333333,1.169045195,79,82,1.294166667,0.015118421,1.266,1.306,431.3333333,4.676180777,424,No Activity
2193,1,32.23333333,0.022509257,45.88333333,0.363794814,80,1.549193339,79,83,1.281,0.038257025,1.209,1.306,434.5,5.128352562,430,No Activity
2194,1,32.24,0.02,46.04666667,0.355621522,80.66666667,1.861898673,79,83,1.2695,0.041292857,1.209,1.306,436.6666667,5.573747991,430,No Activity
2195,1,32.25166667,0.019407902,46.225,0.257274173,81.16666667,1.722401425,79,83,1.257333333,0.040908027,1.209,1.306,439,5.138093031,432,No Activity
2196,1,32.26166667,0.014719601,46.38833333,0.281525606,82.16666667,2.483277404,79,86,1.239666667,0.040123144,1.197,1.306,441.1666667,4.262237284,434,No Activity
2197,1,32.26666667,0.015055453,46.68166667,0.597776435,83.66666667,2.875181154,80,88,1.2135,0.039399239,1.149,1.266,444.6666667,5.609515724,438,No Activity
2198,1,32.27166667,0.017224014,46.96,0.678468864,84.33333333,2.250925736,82,88,1.188,0.047337089,1.113,1.232,447.5,5.856620185,443,No Activity
2199,1,32.28,0.016733201,47.205,0.675211078,84.66666667,2.1602469,82,88,1.1695,0.057981894,1.098,1.232,450.3333333,7.201851613,443,No Activity
2200,1,32.28833333,0.009831921,47.45,0.60517766,84.66666667,2.1602469,82,88,1.143666667,0.059085249,1.077,1.228,452.5,6.473020933,444,No Activity
2201,1,32.295,0.015165751,47.69666667,0.43204938,85,1.788854382,83,88,1.115,0.051182028,1.056,1.197,454,4.979959839,445,No Activity
2202,1,32.30166667,0.01602082,47.89333333,0.098319208,84.66666667,1.751190072,83,88,1.0915,0.03617043,1.056,1.149,455.3333333,2.581988897,453,No Activity
2203,1,32.30833333,0.013291601,48.04,0.330756708,83.83333333,0.752772653,83,85,1.078833333,0.022868464,1.056,1.113,455.1666667,2.639444385,453,No Activity
2204,1,32.31333333,0.010327956,48.155,0.353935022,83.33333333,1.366260102,81,85,1.0675,0.019086645,1.045,1.098,455.3333333,2.658320271,453,No Activity
2205,1,32.31333333,0.010327956,48.28666667,0.346794848,83.66666667,1.966384161,81,87,1.0625,0.012177849,1.045,1.077,454.3333333,1.366260101,453,No Activity
2206,1,32.31333333,0.010327956,48.45,0.36425266,83.5,2.073644136,81,87,1.0675,0.021732464,1.045,1.107,454.5,1.643167671,453,No Activity
2207,1,32.31,0.010954451,48.59666667,0.326904675,83.16666667,2.136976057,81,87,1.076,0.025907528,1.045,1.107,455.1666667,1.722401423,453,No Activity
2208,1,32.31,0.010954451,48.71,0.156076904,83.16666667,2.136976057,81,87,1.0895,0.033417062,1.045,1.137,456,1.673320052,454,No Activity
2209,1,32.31,0.010954451,48.72666667,0.158829049,83,2.19089023,81,87,1.104166667,0.042738351,1.045,1.161,456.6666667,1.505545304,454,No Activity
2210,1,32.31,0.010954451,48.75833333,0.118392004,83.33333333,1.966384161,82,87,1.123666667,0.03659326,1.068,1.162,456.8333333,1.471960143,454,Reheat
2211,1,32.31333333,0.010327956,48.77333333,0.098319208,83,1.264911064,82,85,1.130333333,0.02674073,1.107,1.162,456.1666667,3.060501048,450,Reheat
2218,1,32.73,0.329241553,51.86833333,4.124795348,85.83333333,1.471960145,84,88,8.657666667,1.730685259,5.955,10,673.3333333,533.1805198,0,Boil
2219,1,32.86,0.336273698,52.88333333,4.01379953,86.33333333,1.211060142,85,88,9.331833333,1.161619975,7.162,10,748,590.1826836,0,Boil
2220,1,32.98,0.300066659,53.88166667,3.595816551,86.66666667,1.032795559,85,88,9.804833333,0.478058748,8.829,10,797.5,626.3870209,0,Boil
2221,1,33.08666667,0.225358973,54.71666667,2.692624494,86.66666667,1.032795559,85,88,10,0,10,10,829.5,643.9496098,0,Boil
2222,1,33.18666667,0.034448029,55.31166667,1.588941996,87,1.095445115,85,88,9.9785,0.052664029,9.871,10,829.1666667,643.724294,0,Boil
2223,1,33.20333333,0.031411251,54.56166667,1.272295825,87,1.095445115,85,88,9.8785,0.240028123,9.4,10,1025.333333,504.8737136,0,Boil
2224,1,33.21666667,0.018618987,53.90833333,0.975877383,87,1.095445115,85,88,9.679666667,0.486664018,8.807,10,1216.833333,60.72698467,1149,Boil
2225,1,33.21166667,0.026394444,53.43666667,0.997389927,86.66666667,1.366260102,85,88,9.139166667,1.254650137,6.757,10,1175.5,80.51024779,1044,Boil
2226,1,33.20333333,0.036696957,52.9,0.803044208,86.16666667,1.722401425,84,88,8.469333333,1.697743051,5.981,10,1129.166667,80.04852695,1014,Boil
2227,1,33.21333333,0.043204938,52.55833333,0.684029726,86,1.897366596,84,88,8.147833333,1.523628093,5.981,9.871,1148.666667,109.5639844,1014,Boil
2228,1,33.21833333,0.04708149,52.29666667,0.541873294,85.33333333,1.751190072,84,88,7.847833333,1.273091735,5.981,9.4,1169.666667,129.5525633,1014,Boil
2229,1,33.22833333,0.057763887,52.085,0.329590655,84.83333333,1.169045195,84,87,7.632,1.047016905,5.981,8.807,1199.5,150.4961794,1014,Boil
2230,1,33.26333333,0.104051269,51.87,0.261992366,85.5,2.738612788,84,91,7.502166667,0.911731631,5.981,8.105,1234.333333,160.3354816,1014,Boil
2231,1,33.32833333,0.147026075,51.62166667,0.479642228,92.33333333,16.71725655,84,126,7.732833333,0.85905353,5.981,8.141,1289.166667,136.7470902,1014,Boil
2232,1,33.39833333,0.145109154,51.6,0.471211205,163,169.7904591,84,508,7.931333333,0.373915855,7.172,8.141,1332.166667,37.37066586,1272,Boil
2233,1,33.45666667,0.148683108,51.60833333,0.47838966,365.3333333,485.9002641,84,1298,7.815333333,0.42622279,7.172,8.141,1325.333333,43.88013977,1272,Boil
2234,1,33.515,0.122433656,51.56833333,0.456658151,686.8333333,799.4971962,85,2013,7.659833333,0.480970443,7.138,8.141,1316,51.33030294,1261,Fry
2235,1,33.56166667,0.063060817,51.38666667,0.503216322,1043.833333,942.4643052,91,2227,7.352333333,0.685665419,6.26,8.141,1276.333333,90.92561062,1118,Fry
2236,1,33.58166667,0.023166067,51.20833333,0.658829771,1466.166667,996.3130867,126,2625,6.859666667,1.061862264,5.072,8.141,1201.166667,165.6350406,907,Fry
2237,1,33.58166667,0.023166067,51.11,0.777791746,1841.833333,794.4168721,508,2625,6.219333333,1.272226028,4.299,7.375,1116.5,188.4916444,865,Fry
2238,1,33.58166667,0.023166067,50.85,0.801498596,2117.666667,452.3324736,1298,2625,5.772,1.340305488,4.299,7.375,1050.5,192.4419393,865,Fry
2239,1,33.575,0.018708287,50.44666667,0.730962835,2257.833333,216.2150935,2013,2625,5.352333333,1.112923118,4.299,7.138,985.8333333,164.7026614,865,Fry
2240,1,33.56833333,0.007527727,50.12333333,0.452224133,2347.5,205.6732846,2139,2625,5.003666667,0.688304196,4.299,6.26,925,95.69116992,865,Fry
2241,1,33.60333333,0.091578746,49.93833333,0.309994624,3020,1600.422444,2139,6262,4.911,0.495859658,4.299,5.704,902.6666667,42.48136847,865,Fry
2242,1,33.64166667,0.114963762,49.835,0.246069096,3679.333333,2131.813,2139,6581,5.006666667,0.581166987,4.299,5.704,915.3333333,53.84298159,865,Fry
2243,1,33.68666667,0.128633847,49.77833333,0.195797514,4386.833333,2311.210974,2139,6625,5.284333333,0.573374805,4.488,5.965,936,54.45365002,876,Fry
2244,1,33.73,0.125219807,49.52666667,0.447109233,4966.166667,2064.810153,2139,6625,5.516333333,0.456403623,4.857,5.965,950.5,46.24608092,888,Fry
2245,1,33.64,0.264650713,49.55333333,0.696036398,4363,2985.921566,470,6625,5.245666667,0.865468351,4.077,5.965,901.3333333,127.4875157,685,Curry
2246,1,33.56666667,0.275511645,49.855,1.072916586,3414.166667,3161.175884,470,6625,5.013166667,0.904225064,4.077,5.965,875.6666667,122.9368402,685,Curry
2247,1,33.495,0.261361818,50.235,1.376382941,2415.333333,2896.119519,470,6625,4.839666667,0.857160817,4.077,5.965,856.3333333,111.2468726,685,Curry
2248,1,33.41666667,0.205296534,50.60166667,1.522595372,1409.166667,2072.73572,470,5639,4.613,0.656361181,4.077,5.88,836,91.55544768,685,Curry
2249,1,33.34333333,0.040824829,51.26,1.34293708,567.8333333,49.03638105,470,601,4.448833333,0.305476949,4.077,4.895,823.3333333,74.05583479,685,Curry
2250,1,33.36333333,0.023380904,51.875,0.7580963,566.1666667,47.83896599,470,591,4.564333333,0.323937443,4.077,4.895,857,33.28062499,804,Curry
2251,1,33.37333333,0.018618987,52.09833333,0.411262285,612.3333333,66.49411001,569,747,4.718333333,0.259061897,4.309,5.001,871.5,22.906331,830,Curry
2252,1,33.37333333,0.018618987,51.96833333,0.66922094,776,384.8646515,588,1551,4.606666667,0.501628415,3.639,5.001,853.1666667,66.08605501,720,Curry
2253,1,33.35,0.066030296,51.67833333,0.964581084,843.1666667,380.6354774,588,1551,4.263666667,0.979232897,2.547,5.001,817,104.9514173,650,Curry
